user_id,review_count,yelping_since,friend_count,fans,elite_count,average_stars,aggregate_compliments,compliment_photos
YttDgOC9AlM4HcAlDsbB2A,4478,2009-09-02 15:30:08,6941,841,12,3.57,27271,1177
YBM0il-DPBz2xVwTZsPrUw,68,2010-12-23 22:56:44,234,6,2,4.16,23,0
2SYFAGATQn96D8-FZNvaMw,81,2010-09-13 18:21:01,205,4,1,3.89,23,1
LrUaSoIUldeRK6Uwx9v-3Q,197,2006-05-24 06:43:59,122,22,5,4.2,174,0
dWcoDh5fX1UQ4llbPG3kzg,171,2008-07-09 03:51:36,157,17,0,3.66,35,0
KXYRjdlgg-Gw7mwF22ZAJg,450,2008-04-24 19:14:19,427,31,11,3.83,74,2
yKC1QUmOahoNyzsr9PvIaw,103,2008-07-21 18:04:01,32,10,0,4.22,24,0
rQRljHQtNSdZlaEBqkUY5w,684,2008-07-10 13:06:52,124,61,3,3.79,211,3
MyygkD3dogiXoh8YE1yPsQ,34,2011-03-09 18:21:06,113,0,0,4.46,12,0
IWxNILja-WvurTuJWJ4skA,73,2010-11-19 18:05:16,109,2,1,4.05,43,0
Xlb-Hxrvkfyadnkmk5hrgw,467,2007-06-19 17:59:06,346,23,6,4.14,339,1
YEEFYBbBeCMFzlevZxS4dQ,63,2010-08-29 04:02:39,57,4,0,3.41,39,0
p-3grx8aw9eowG36jkouWA,428,2009-08-26 01:36:41,139,27,8,4.41,63,2
VFp9AYShu_C9T4QsHpM3yA,498,2010-11-08 19:03:09,88,26,3,3.91,202,2
Vc4QSYKAOf8NXriGXo919Q,530,2011-08-29 02:35:29,265,31,11,4.04,520,4
LcBZt_bpU5CqwtDJwB3OCg,509,2009-01-01 07:28:52,579,165,14,3.36,819,229
6mFjbA76IMGQdw7p7T6MQQ,368,2007-03-14 20:40:15,132,53,7,3.49,372,28
Xxvz5g67eaCr3emnkY5M6w,2403,2007-12-25 23:12:22,670,82,3,3.75,569,9
xqvAeGXOtCKd5z3b7kUauA,269,2009-05-16 22:48:53,178,18,4,3.45,723,12
kdfnlAi3VPqAw64REgJh7w,264,2010-07-30 15:51:02,116,19,7,3.89,179,0
rTJ3EecGoQNbfFj7mqjDmw,529,2009-03-18 03:49:43,219,37,7,3.74,180,13
e6awMCpyP6y6tt-Orua2hQ,435,2008-03-20 00:52:41,1083,64,9,3.5,1065,31
8e4JERABKuhcNGH4uhRVHw,336,2008-03-19 18:22:45,158,18,0,3.96,29,4
Ig2ttf1xX2Ihlm0nsykaTw,250,2006-03-30 17:39:11,418,28,2,3.82,104,9
bDwBtC0jk3is-qLFlxWGWw,196,2011-07-08 21:40:01,233,24,4,3.78,146,3
wB8ATiDKotKsP-jEPJgwtw,678,2009-06-18 02:09:35,80,23,5,3.63,115,1
HCcqHUiz4m1fYLORXBs5aQ,698,2006-04-27 16:24:35,147,24,7,3.7,178,2
2BDPF8zEzxD18X5EXZgRbQ,153,2009-09-16 21:34:09,664,7,0,4.18,11,0
84HvpQDxcHWmbMDfs8IEYw,534,2007-05-16 18:41:55,688,54,0,3.56,441,5
ForaPI7k_DZ6n9fsO0T7ZQ,57,2009-04-16 17:20:16,190,10,0,4.29,42,2
8CRhkGbH3bl5VfK06OBkPQ,35,2009-08-13 13:09:18,400,4,0,4.23,5,0
hDRGivuKGsWEMSLvAMxyOw,510,2010-11-29 18:21:04,307,42,9,3.99,1180,20
4wn9LHw-iKXqXiM2JAEowQ,30,2007-02-26 00:59:11,12,3,0,3.83,3,0
bfDzZWI2cldhOYQlgFKoJw,312,2008-01-12 05:36:34,389,28,4,3.94,266,5
3Zl3RokY8eyRJQbbQmuOuA,441,2010-08-23 14:57:56,330,33,8,3.41,129,19
1eqy55tfazEXqDvGq2LDFw,328,2007-03-18 03:12:21,154,29,4,3.81,143,0
yuLqTuKUEgWB5GTKKmS56A,366,2011-08-19 18:09:41,87,17,7,4.12,168,8
Lu8y2ayxVlAzuJEVfVcH4w,2482,2007-07-31 18:56:16,6043,710,14,4.23,11671,1006
ya3mbvTaymecfrTc08SxhQ,1903,2008-02-03 00:55:03,1066,282,12,3.72,6276,140
jwbcs_eQ2QznrOyMuqz1LQ,1068,2010-11-26 23:13:07,2861,450,7,3.97,5563,118
4U4vN1wDwgaSUBmV7dTzqw,414,2007-02-06 18:50:19,62,21,3,3.89,124,2
G6uiBIcMc21mxtIsR6K_3w,486,2009-12-14 01:40:43,710,106,9,3.38,764,42
JP2HIX8Bt5Gow2KweiBEkw,33,2008-01-21 23:54:43,114,8,0,3.71,17,0
efZ3lgvDWfq4-U6U-q-2lA,462,2011-05-26 12:06:52,275,44,11,3.68,417,9
s16-BUo-orUsELvMu5ocKg,1881,2009-10-20 16:22:12,803,255,13,3.82,661,5
kd04Y_VyQzuEhKyvhCsPXQ,227,2010-10-06 13:30:45,547,52,6,3.66,803,13
nnImk681KaRqUVHlSfZjGQ,1107,2006-07-18 20:46:04,4214,259,17,3.96,1335,60
khvn7hhX08g33N5niO676w,835,2007-01-19 01:48:51,365,26,0,4.07,1019,115
LHbf8LJTkkBq9_9-GCN_lA,90,2009-12-20 05:37:35,6,4,0,3.52,40,0
esaDbON8NXJC4PWt_CheUg,286,2007-03-19 09:17:50,158,13,4,3.39,76,0
feMkZCAjbyIjh9ZsBjAzZw,59,2009-06-15 06:53:26,43,2,0,3.53,9,0
dKiyg-vvai2ouBjRVMxLMg,167,2011-09-12 21:53:38,215,12,3,3.5,112,1
FRY70kQAgvzQ1ApJkgb6oQ,39,2010-01-04 05:06:50,178,4,0,3.15,23,0
fD14WAdRrqOnGJQBgy33rQ,64,2010-02-09 14:07:47,86,4,0,4.2,14,3
bs_FiiqQNyUg6Fh_WqyLyQ,1523,2006-11-19 14:09:31,715,76,16,4.03,373,8
KxGeqg5ccByhaZfQRI4Nnw,966,2010-05-02 19:28:22,1599,165,9,4.04,710,222
kfiBpwAZFxAo_RcrBmQjbA,313,2010-02-06 04:54:53,254,25,5,3.62,624,5
VoANq2xMo8GkmDh8ldOLIA,57,2010-07-08 22:11:23,361,38,2,4.21,336,8
3PB1TY8e8NnnHBHTb96p7Q,227,2010-09-08 18:12:09,121,17,4,3.87,159,2
AbMjnKOwg736fcIu8apuyQ,3133,2010-05-16 19:27:37,6089,1563,13,3.69,59156,14045
STcrjP1twU03Vk6syLft7g,386,2010-10-02 15:51:29,78,20,5,3.63,75,0
3CwMwbY9UgP-qvTDxNs_0g,1374,2009-07-29 19:31:49,987,348,13,3.82,21803,2165
Jt3GylPuH64uA3zTdbMdCg,881,2008-01-08 02:17:30,354,33,3,4.3,172,1
0du93EkEwKuxRG_x6hqVUg,208,2011-03-21 19:41:42,102,18,4,4.1,159,1
JTqQ9C9S2Qc8_aHtO1965g,488,2007-11-14 14:28:12,478,38,8,3.59,300,9
z6uNi0sdtz2ZDItEoWi7SA,161,2011-08-13 01:03:22,99,2,0,4.2,7,4
apH-zpPZLpr6PTZ84vzklw,524,2007-07-04 19:33:32,169,41,9,3.75,791,9
mGAgc73bhiO_xXvpLy2Org,1552,2009-02-21 04:23:53,1523,190,14,4.07,3112,293
HVk4LFXU_R6ShQr1bT2TKQ,91,2006-09-05 04:47:10,14,13,2,4.0,43,0
Tvk5HuAzmYDJPN9d6fBiiA,1049,2007-02-10 19:00:17,186,33,4,3.74,332,9
QkU21B8-kDfhanyUcPHd-w,39,2008-06-24 22:15:01,33,1,0,4.1,38,0
SGY0ydXxLbkbY-w9E2g8Tg,419,2009-08-31 19:06:56,389,26,12,3.88,163,6
D4un9kv2gb3jaPDS7NMELg,398,2009-08-20 04:20:24,424,33,4,3.77,319,3
nwuO-ifpsecjxeFPYAFBwg,794,2008-10-29 20:37:36,1437,161,13,3.86,700,81
gn_nqKm5kgop7VRL53V4cg,26,2010-02-24 01:48:28,6,5,0,3.74,8,0
ic5a0ViLmWRHBQ0RpyicEg,90,2011-02-18 07:14:45,123,7,2,3.71,96,2
7qY2KOV-9OsvlT2qB6NgDA,616,2009-04-06 00:55:56,535,72,12,4.03,554,28
1OSARXZ-t1RDY2JgbLY_oQ,145,2007-07-19 16:39:45,41,16,3,3.05,72,2
7ON-pEbPXzZ7dpMebSRzrg,433,2009-07-26 18:28:35,1028,45,2,3.51,1151,51
Oi1qbcz2m2SnwUeztGYcnQ,1371,2010-03-19 16:40:37,10072,739,13,3.62,7040,379
V4KUFOs8M23uj61VKVNKAw,188,2009-04-26 20:48:36,122,12,0,3.6,68,3
KSwjOGYq8taXgIG5MyBlIQ,16,2011-09-08 11:03:50,64,2,0,3.88,13,1
wJtX8gKk1buhKV9vXGlKdQ,40,2010-09-15 17:26:00,1580,11,0,4.3,20,5
FPOLMElOP7XpqlwgoT9KLg,184,2009-04-03 04:44:43,232,4,8,3.74,41,0
Gonq8DOHTm_1uoKuG_pvJg,792,2008-05-03 23:44:48,463,88,11,3.8,1144,13
MypOSyVruGtBmDAT7FicRQ,385,2009-06-05 23:14:21,290,53,3,3.5,447,16
45BL_H-mDCoiuA9k8iGv5g,55,2009-08-29 15:31:11,27,0,0,3.26,4,0
8MKygqfspKqG2-X9ycR-Ow,189,2008-01-02 03:56:16,407,15,2,3.68,241,3
nzSMFptf1Ak0y5twQC0Emw,21,2010-02-22 02:22:21,35,0,0,4.05,1,0
4XEO4b2mO7U35LzxiSIkqw,147,2009-01-15 16:57:04,236,10,4,3.95,228,0
qSQ0nB8GdTIl1c4B1GG8YA,644,2010-01-20 18:55:17,640,50,5,4.4,467,25
722_fCJ6HiUcidSi2nGkZA,635,2011-08-31 00:38:28,634,57,7,3.6,625,9
qhw0RjIGgStx7s4mjqkWFQ,1006,2008-01-29 19:19:58,1481,194,9,4.1,4938,54
9GhiQOLaM6ZGrrFG-SppwQ,1690,2009-04-20 02:22:29,1489,181,13,3.99,1506,38
toQe9adQWV7iC7KM_eugsA,210,2010-04-22 06:45:06,147,13,3,3.7,117,0
26YpEJpa4uwJ60ezG9MIfQ,214,2006-04-17 19:36:38,27,22,4,3.87,215,2
H8evlZitNdbCar4jqG_lZw,143,2010-12-21 21:09:19,373,21,6,3.82,814,9
oSeE_p_gYxI82APPWJhJjg,324,2008-01-08 01:55:03,100,20,4,2.7,527,2
swptR9HtVBPA2FdtxWoyog,510,2010-05-26 23:53:44,205,5,1,3.96,12,0
ZhFKxwT2YKYyKMBndYxnYg,95,2011-05-21 15:22:30,46,2,3,4.02,82,0
gVUtrEhYXrmnVWDyW2VBqg,489,2011-03-21 20:14:10,43,9,0,3.81,24,2
LWVjat_YkMQy4nOlD0hc_w,89,2008-07-17 03:32:04,440,10,3,4.02,388,1
TPXdsQ30pPSkzquVpV5H-w,61,2010-02-08 05:27:54,463,2,0,4.7,1,1
qI3uzegMdq3q3WxAajECGw,961,2009-08-11 15:58:37,4102,894,14,3.89,7743,378
EO1Cz15wYnHQ0aGc9T6tzw,2340,2007-05-10 14:52:11,1014,217,16,3.31,4805,18
Fd8Heu1mZEra7bCX3Xb3-Q,584,2008-06-18 17:33:58,430,36,6,3.67,527,7
U631LMGO5E3GxVJt535dHA,102,2009-12-22 18:44:11,251,17,3,4.2,128,3
h3KpLypa9SZEw2ydFNC19Q,783,2010-06-07 19:55:05,737,79,11,3.59,552,46
BIBdLxXLDHKpzvcC-xy44w,44,2008-07-09 13:01:58,15,2,0,3.67,9,0
T9AtZPYC4W81rylyvOOmQQ,345,2009-02-28 23:26:19,264,35,5,3.34,298,4
6HaXYb9P_XfSrKVgjkt2Bw,97,2010-04-05 04:31:33,179,8,3,4.21,290,0
xWiirESH97dE6U0oT1MSKQ,138,2006-11-13 04:49:45,44,6,0,3.74,35,1
vDzJZHf1uF63LoG0DFZn2w,922,2005-10-04 04:34:55,416,71,4,3.5,674,5
43eO3fiHiw39QlLF7QjznQ,30,2010-04-22 03:32:51,236,2,0,3.91,4,0
TVN3qoXU0-sateboutdCZg,695,2010-04-19 06:17:05,387,60,13,3.71,270,20
iJdknUsOPUDA2BTfTVE1Hg,577,2009-10-29 06:13:20,447,61,13,3.79,461,14
Amc7J0F3KeAKzOOQrlpqog,1229,2009-09-26 20:53:18,1192,159,10,4.08,2016,141
ovlGqjFBz2mSgHObWSIUOw,213,2009-03-13 03:32:35,456,9,3,3.53,50,2
X-8WUdJ1hYidYXQygzTEBw,533,2010-11-12 16:43:57,365,33,7,3.67,310,2
ML0rNXpMFZhz4EuEAw5NwA,207,2009-05-03 00:55:59,151,21,1,3.86,292,19
raccLemMnCJCKjZBac6fEA,64,2011-02-28 06:05:23,53,2,0,4.0,5,0
7tIaG0p7viFi0QNIgkqCyg,190,2010-03-17 01:46:48,46,3,0,3.23,22,0
J8_KEdgc9_k9PCLia16DlA,620,2008-11-15 00:45:17,329,61,12,3.88,189,4
mJCK1qpsCkKePozYIrIT-g,1049,2009-01-05 14:42:17,974,219,4,3.72,9220,714
Jc2D_Uk4i03E3bmFNp2Smw,343,2008-07-28 05:53:01,204,18,1,3.67,43,2
Cg4m_qy3PEO0sWbGhJ4Y3w,45,2008-02-18 21:15:50,172,5,1,3.81,99,0
mKJxbV30ow8b9Jv0cS6Zpw,489,2008-02-05 14:42:36,830,55,11,4.34,219,3
5dGy_3zt1CAd6JoEO4sd9w,1043,2010-10-04 08:00:56,150,30,12,3.66,104,3
Ts349MFBYnc6Cw4BHQZz2A,267,2011-04-08 03:26:11,454,27,7,4.51,36,16
TyrrC2pZQ5LAJjiFqqk05A,99,2006-10-31 20:51:49,844,11,0,4.46,30,0
pzV7A5XSTK6zSPAxeAmaLA,414,2008-12-29 17:24:33,209,47,0,3.75,165,5
jquMyA49hjarelcQF6JXzg,109,2011-01-15 10:34:56,698,113,2,3.87,1113,137
W7ze3kEq4Br2JIOPP8okNA,786,2007-04-07 12:21:58,432,45,9,3.24,243,3
tmWwHfhaR0bNTKlr9dXsOQ,642,2009-09-15 20:04:58,329,24,0,3.89,88,1
7rK9GO6D00V6Fzvh7oUQWw,108,2005-12-29 15:55:31,40,7,1,4.18,25,0
t6UhGYIw-pQH3La-xy-E-g,199,2009-12-26 06:15:09,244,19,2,3.9,161,1
4YUabV9xHtvtxw2BLfl1AQ,190,2009-02-22 18:59:19,235,9,0,3.35,145,3
ABy_uGiyQ7zlndwnodvFaw,420,2009-09-30 20:27:26,49,16,2,3.73,74,7
mGiCgX3nS5i6rFDPg2bIdQ,246,2010-05-23 03:03:39,410,68,5,3.6,692,2
PLOYtrCMUFPHQe2IbYAd5g,2956,2011-01-09 22:07:45,609,227,12,3.69,2150,81
C0m91suij9CJED7B990EBA,298,2010-03-24 19:03:37,144,21,1,4.04,249,18
wqghLqYOmlJHa_EEV45z3g,187,2008-11-23 16:52:11,345,24,6,3.49,235,4
nkBpODDjnP-nD9uz1Z4YsA,580,2011-01-03 17:04:44,199,39,12,3.61,123,10
GevrFd8ojonAr4fEQB9WfA,365,2008-03-06 03:30:59,452,44,7,3.72,760,7
-cBIMElg2bYu8msItArLKQ,7,2010-12-26 23:46:45,318,1,0,4.29,1,0
QY_CL2YeU4On8HsWgf07NQ,82,2010-10-02 21:50:35,566,12,0,3.61,136,5
uAu772KpSkb-tPFgZmU-lA,286,2008-07-14 15:43:30,152,18,7,3.89,211,4
cL1SS_sX_HXBwTdAciGIjw,24,2008-08-06 20:45:04,70,3,0,4.67,34,0
1_gS6ubQgYxFTfH3j-0Piw,83,2012-07-15 19:35:08,46,3,3,4.08,38,0
H4JNrBAoyCk_ZMZWbAf8OA,607,2005-05-21 19:21:53,491,102,8,3.84,667,10
gBpxjo01cpY_5stvzru46Q,621,2009-03-07 20:57:38,342,42,9,3.88,320,5
fxeRdFmgY6tbTyidpcdFLw,483,2010-05-14 20:36:57,277,25,7,3.29,686,15
8VNmuYmFboXleIFf-stnFg,487,2010-12-26 21:52:04,1844,83,0,3.92,431,10
6VnuHqma4FWdda9MIg6G0A,167,2010-10-06 14:02:11,312,18,2,4.05,204,3
vlehgFdySB62xExGaaqEow,335,2009-07-02 01:24:57,223,43,12,3.96,360,5
siySF-a6qsxltWWQtIq_nQ,171,2011-03-23 23:50:39,437,12,1,4.32,209,4
kAipJYHNrah96RM884gNMA,59,2011-04-22 19:01:34,230,5,0,3.64,9,1
Ue_b9PgmrrT0gLElBQBuDA,99,2012-01-18 04:19:13,209,17,1,3.47,50,1
wVpwTZ0ynSgHWn_tgzx2vg,322,2007-08-03 23:02:03,412,65,5,3.72,1329,15
PsXhJHX255QM8FRw-dvh-w,98,2011-10-19 20:53:20,40,6,0,3.31,6,2
saEUjebfkgXQKzNuD_0Pfg,112,2008-03-06 16:02:59,103,14,3,3.87,220,0
a7lTrQfgNdpvG3FHOWWKZw,56,2008-10-07 23:53:17,77,3,0,4.72,43,0
T3CQIkF1S8k5LLJszBRR6Q,87,2011-03-22 17:59:39,33,3,2,3.84,50,2
eXNXWpZoOnD_ZstPFpPB2w,40,2011-08-16 03:36:16,45,1,0,3.6,25,0
9SmZsp2AaXhXr4tinaoeAg,69,2011-05-06 17:54:20,53,5,2,3.39,67,1
2B_Zbrzzx8y5v5DTCWzM2Q,31,2010-04-15 21:54:17,53,10,0,4.58,10,0
6O0MxTs3Pzzj5cXSHgYmrw,311,2007-01-21 05:09:03,349,33,1,3.39,83,2
fiAIkO371It7iR-BdOHPGQ,751,2009-04-22 03:39:16,1303,177,7,3.85,7300,436
zi5quqUgVrLTWDDzTPZLPw,557,2009-01-13 00:24:06,43,36,1,3.27,46,0
76xS0Vin4uT25XKaxbsvmQ,435,2010-01-24 23:17:28,195,17,0,3.38,208,2
hXIdwOHI5aFCVFDCvwKP7Q,58,2009-02-27 11:53:55,217,16,0,3.98,94,0
FZQXGfmkMASFWq3JnuQZqg,1232,2006-01-19 20:37:47,351,102,10,3.74,2288,10
4uCI6ktAWrnftRMrVyJUug,65,2010-09-21 17:27:43,13,2,0,3.33,8,0
AF2wygvqImI9gbFijr13rw,231,2009-05-21 16:19:42,210,41,7,4.05,998,12
Pk-dihlvXRaVfE65ghVOLA,318,2009-12-30 18:45:47,308,45,6,4.32,252,5
dgGUKdOh2a01OwLw1qgfDw,875,2011-12-14 23:17:41,1011,100,5,4.02,571,9
bslOvFExlhVCaIIxh1PCTQ,153,2009-08-13 13:21:28,35,13,3,3.75,58,0
XX1zm34nF9OS70WGAC6pEQ,917,2007-06-15 18:05:17,169,50,15,3.87,189,1
2fAtJ92btz4xeo9JFHwXkQ,430,2007-05-10 00:54:44,385,36,5,4.07,120,13
ej4LXZp91X5RzPacP7mUbw,59,2009-08-27 23:56:35,105,2,0,4.62,5,0
VEj1OuO6QrQMXFhuMZJ8cQ,705,2011-03-16 14:44:46,540,90,4,4.25,827,12
viWkK6--5ChiN3hlZ8XqTg,171,2010-12-30 00:12:13,38,5,3,3.51,40,0
vEDBteHgPtgV7nFmgzxF3w,29,2011-02-06 06:06:10,160,6,0,3.69,61,1
Cg7M1UAkXXfGxJGSCRJorg,156,2011-12-24 04:09:29,101,10,0,4.0,59,10
yshBFBBZqkyGEUPBn1eSOg,506,2008-04-22 17:05:20,85,37,0,3.57,373,6
FC1ZSB9fd4WlDMSAbEjq8Q,1806,2010-07-17 21:09:35,600,225,13,3.56,2427,46
iT1AA74QFn_a0Xq9-ggSGA,2017,2010-07-16 20:51:51,703,237,13,3.72,7075,441
H2DNqyt2CR5a8Gv3Jisqhg,665,2009-05-11 16:01:18,356,47,12,3.91,350,4
dcIMQveZpojXgPggygNDaw,161,2010-07-07 20:40:06,142,9,3,3.71,29,1
W67nXodRWTIa-d1NJlncvA,462,2008-09-07 02:09:03,458,61,10,3.87,415,7
QiKDAxbOa8Q_wyDMAkBQYg,181,2010-03-03 14:17:17,219,12,1,3.9,79,3
tqsYlL6jKW8IH2ynwC62PA,64,2011-02-12 12:00:18,56,5,1,3.99,46,2
aHJ8Jqbadtw-ASIEYmYe6A,133,2008-02-11 22:35:21,85,13,2,4.25,125,3
92e_B3VDY5TqxVYsKuNzKg,613,2009-04-18 17:30:30,621,63,10,3.9,997,15
nnwBdqGHIAJQ5QX9lHOtrQ,3327,2008-02-18 15:21:13,2099,242,15,2.7,1656,17
JaWyPlPiQajclZbaa19PDg,154,2009-01-03 22:03:42,110,13,7,3.94,62,0
Is_P4AeKFhDGRX2dx5nHVw,108,2010-10-01 01:00:50,587,4,1,4.61,26,0
gGsoLwtjc7imIfb0KF9J4Q,14,2010-08-07 12:18:59,106,0,0,4.07,2,0
p3Vi6c1ewCYHt1GfSm7S7Q,128,2008-03-07 22:21:10,4,4,1,3.96,30,0
crgWPc35LxjJccLFVQsQig,640,2009-01-21 16:53:59,481,79,4,4.01,1759,66
rIlkPMpY703msPDdoxuyog,42,2006-02-04 17:34:39,22,5,2,3.79,25,0
xJrqkA5DAwZG5W8H_6XAGg,108,2009-06-14 02:44:18,102,2,0,3.92,14,0
FBWkscr1BVNANlgODRLAyg,85,2008-05-14 22:13:06,191,9,1,3.78,34,1
Zl1fJNTzNULZiqBRShxUYA,2349,2008-02-03 21:14:32,1078,235,0,3.3,10019,123
-Yuf4Ph_6DzKwDOudoRc_A,54,2009-02-13 20:31:36,27,5,0,3.98,4,0
GoXNUJb1TRKh7L1Tv74RLg,164,2010-09-18 23:27:32,289,16,2,3.55,166,6
xseHSKT5Z4TuDVZXZobShw,105,2009-07-15 22:31:08,31,6,0,3.58,39,0
_DM-V9mNI3_R5KFSm5ELwQ,88,2008-03-20 20:21:09,131,4,2,3.47,72,0
M79rv2KKQA4cYEoTIBXvoQ,288,2009-02-04 18:27:58,203,17,5,3.52,115,1
axrn0q3bVy0lcKBkby_NeA,19,2010-06-10 23:01:38,48,0,0,3.63,2,0
YR7atQMrq-7d_JyLY-WI6Q,95,2008-04-17 03:25:00,41,7,3,3.77,89,1
en5qEaJqGeGTgGri3p8I1w,221,2007-04-18 17:43:44,429,37,6,3.47,264,13
PPCQgyac8o0HR5jU6_r0hQ,15,2011-03-22 00:33:25,506,1,0,4.37,2,0
u5gXJSdi0IysOH1G1ycKmw,378,2011-07-24 20:09:27,26,9,0,3.8,35,0
Hxx8FmhpxiugIrGRh8RDOg,754,2010-02-15 20:54:20,167,41,13,3.83,1077,1
Rqfbh-m2qqe8SPgI334i1g,410,2011-02-07 00:26:48,515,32,1,3.93,16,9
Vwslifegl59fQVOe5BH1gw,550,2010-11-12 02:57:46,895,130,1,3.96,2523,41
sh3V6hnNMLVV9YwFA9QNaw,895,2009-04-14 19:35:37,387,61,11,3.5,326,8
-hxUwfo3cMnLTv-CAaP69A,674,2008-07-31 18:41:12,176,27,4,3.31,102,2
uUrpYFU-D-U76NRv5aVDdw,72,2010-10-21 16:46:47,161,4,2,3.64,75,1
-SigNCNItQDtSq27j0t_tw,199,2008-08-04 16:44:10,323,21,8,3.83,93,8
cMIVlEuCKkiEo1QkPBbMaw,1283,2006-07-31 21:59:27,304,69,14,3.11,233,26
6ObFF8-uKnOAlXuSH4TlyQ,1245,2011-02-06 18:09:09,2464,824,11,4.33,6536,155
iPkdNziqnhNukjnmsrSzmg,974,2008-06-13 20:02:50,726,107,1,3.9,1101,96
WocT_hSzVTW1CEFYONRjSQ,502,2007-10-12 04:16:45,131,25,6,3.62,284,3
JGKSv1VtaERrGUpkzxrYhA,687,2010-03-12 00:21:46,409,41,10,3.45,172,1
AkIZlaQe7GUXttx_epYcfg,1304,2007-01-17 20:10:38,1799,165,7,3.75,5032,142
CSx5sxOQv2PlTWRVbrxkpQ,189,2009-06-22 04:42:59,56,11,3,3.83,73,0
XvbU631-FQ4GTS2zMa-YvQ,291,2007-06-01 19:43:02,99,11,4,3.73,157,2
8drMKNHWavs2g6uf0pLtvg,1823,2010-10-15 18:01:16,2204,437,10,3.79,5419,833
sJFka9N-fGoLASJJSwu3Tw,303,2008-02-25 03:05:58,214,16,2,3.47,128,4
3k7GJ9_zqE14Z3IZ9M4iSA,593,2008-09-13 17:40:19,115,30,5,3.77,355,4
0dIvVs3PY64bE3PZF-8V8A,2045,2012-06-25 18:08:59,551,82,11,3.56,3192,85
--qijw7qsKsG-v6rreDOAA,23,2010-02-03 16:57:23,4,4,0,4.37,3,0
X1nvKXUJ5Lp3W9Oe-_JrMQ,451,2009-04-23 16:18:47,554,55,12,4.01,498,11
r3Gw9EjLT6BT9xD9evpwEw,537,2008-11-11 21:13:43,608,62,9,4.0,1616,47
TGwdiGOPdwcVTDyReY5k8A,54,2010-01-24 18:23:56,191,3,0,3.8,14,0
KDz7BjsuBjAxBw2gF3KFQA,236,2011-12-27 05:37:03,539,80,5,4.16,469,109
yfn0_Hwre2fFgXimJzWbSg,257,2011-07-28 16:16:45,69,24,5,3.85,148,1
BmThnFPDalpbC1x98aXKaw,233,2008-01-08 20:21:16,210,38,4,3.58,827,18
VKcw8Y6ALzE1DYKZQCzhNw,66,2008-07-11 20:12:28,123,7,1,3.86,51,1
pkFcPDlGCnW3WMm2VOuFcA,392,2007-04-10 21:54:44,282,39,3,3.55,114,1
ZZF3UltyDUWLG5l_fAIYCw,193,2007-11-11 14:33:56,833,46,2,3.58,496,13
5diFcJgs6UvIAV39W8BnDw,274,2007-02-02 01:08:50,67,35,2,3.46,187,1
yFOhA0a7toBwUffjC68FrA,412,2010-06-22 01:49:42,275,31,7,3.6,582,23
sLqm9fRo_u81kJCIRdzrMg,323,2008-03-17 12:25:40,77,8,2,3.66,52,0
-rBPL3ntdbLnTw3uwZLfQw,342,2011-03-11 16:54:31,424,40,6,4.35,398,0
rDqapmGz04gIUH-mecYrJQ,1852,2008-09-06 03:31:34,294,98,14,3.91,1012,5
f0LdjuAWUqp5ctphin14eQ,348,2008-08-08 14:53:01,36,19,8,3.43,125,0
ltdZ7tFHnmSS7Cnw8M4y5w,475,2006-02-13 23:36:20,63,10,3,3.87,65,0
TvSfNskjQDp7uFN1ma4DpA,261,2009-07-07 18:15:29,475,9,8,4.4,39,1
bqYWbCGOi4jdWJ4dpfwXcg,919,2011-06-22 16:05:13,712,79,11,4.04,507,13
3q7u_qJR4gRw9AaIX_w8vQ,34,2011-01-20 14:43:57,19,1,0,4.26,7,0
RSYQFwanogpeWezcl-AR9Q,1454,2007-06-14 02:44:38,297,53,8,3.8,572,7
W625SoCsKsZyiws3GR1MTg,599,2010-07-06 22:59:44,72,35,3,3.55,164,3
anj7JYvbmAIs0_UiL4mIJw,9,2008-05-01 18:30:02,97,0,0,4.0,2,0
kKPbWlBjpSL3Qzvtn_AaPw,446,2009-11-05 03:18:35,330,51,11,4.0,245,28
KeuhteHe76DxDlXnkWoDwA,555,2006-06-05 19:38:55,168,32,13,3.21,233,8
wzyGNvArcpUjZauRWFrKHA,2512,2011-05-15 22:26:08,1743,375,12,3.57,3291,762
91z9RokpfMdwbxkdAA3-nw,134,2010-08-11 08:42:39,73,17,2,3.66,146,6
YV6uaSzANkraOQQzN0alWg,193,2009-07-13 18:02:55,116,28,3,3.93,376,7
88Ij88GMC7tcIegOicRdYA,307,2010-05-14 16:18:56,128,10,4,3.46,102,0
W83aZrDrYKwycCHB_eOYYg,1024,2012-08-20 15:56:43,1058,158,10,4.08,631,14
m0u9ybwdqWVkiip0s-7ylQ,33,2008-01-13 16:54:13,37,5,0,3.67,9,0
Cey5M9DtlM4A_O1t-aAR0Q,275,2009-10-25 20:55:45,188,35,7,3.84,642,9
RWoHFbNYHl1EygyveIaHDQ,62,2011-04-23 15:32:03,339,3,0,3.89,6,0
05A1WpXkjCbVHCodTSc6sg,112,2011-03-03 13:58:07,16,6,2,3.65,71,0
5Fjs7GKqFu1Feg6-RufCuA,128,2008-05-14 11:49:32,25,17,2,3.72,91,0
B5RcWUztezeNkW-_ujqViQ,1434,2008-06-11 22:18:04,962,167,11,3.52,900,31
Fht_w918uBp3vNNlgVh0YA,26,2007-04-19 21:55:06,9,1,0,3.96,13,0
